session_id,customer_id,pages_viewed,time_on_site,device_type,traffic_source,session_date,converted,bounce,cart_additions,checkout_started,exit_page,browser,is_logged_in
56372,5420,2,305.90206077742323,desktop,email,2019-02-07,0,0,0,0,checkout,Chrome,0
56373,7827,6,452.2232235893954,desktop,direct,2024-06-21,0,0,0,0,cart,Edge,1
56374,3818,5,89.63181918250913,mobile,organic,2021-06-13,0,0,0,0,homepage,Edge,1
56375,786,2,210.5502923960619,mobile,email,2019-05-13,0,0,0,0,checkout,Chrome,1
56376,9517,8,349.32150123682027,desktop,social,2023-02-14,0,1,0,0,cart,Chrome,1
56377,3500,3,315.9891096155648,desktop,paid,2022-06-25,1,0,1,1,homepage,Edge,0
56378,9034,10,352.21504189316965,desktop,email,2019-06-04,0,1,2,0,homepage,Chrome,0
56379,9328,4,287.95538259497147,desktop,direct,2024-03-19,0,0,1,1,homepage,Firefox,1
56380,4381,10,336.99550933301555,tablet,email,2023-02-23,0,0,0,0,cart,Chrome,0
56381,1017,4,327.10954308112485,mobile,social,2019-01-21,0,1,1,1,checkout,Chrome,1
56382,5156,6,170.14342771745038,desktop,paid,2024-06-28,0,0,2,1,cart,Safari,1
56383,1327,3,265.1873230652525,mobile,organic,2022-01-20,0,0,1,1,cart,Firefox,0
56384,5937,3,274.0398090291362,mobile,paid,2019-11-02,0,1,2,0,cart,Firefox,1
56385,7925,8,231.0502890978168,mobile,organic,2020-05-21,0,1,1,0,product,Chrome,1
56386,6090,5,194.62080196255317,desktop,paid,2022-12-20,0,1,1,1,cart,Safari,1
56387,3273,5,188.76235365280823,tablet,social,2019-10-05,1,1,3,0,cart,Chrome,1
56388,2037,8,229.10860173239115,mobile,organic,2022-12-11,1,0,0,0,checkout,Chrome,1
56389,2452,7,277.8367662682154,mobile,direct,2022-12-03,0,0,3,1,homepage,Safari,1
56390,5658,10,360.02339061978944,tablet,direct,2021-08-26,0,0,1,0,cart,Chrome,1
56391,9129,4,523.9999657996382,tablet,social,2022-04-04,0,0,0,0,checkout,Chrome,0
56392,8561,6,344.6947742585722,tablet,paid,2020-12-29,0,0,0,0,product,Firefox,0
56393,9059,1,170.6500389750639,desktop,direct,2021-08-10,0,1,3,0,product,Firefox,1
56394,624,6,403.8269118094024,mobile,email,2024-05-01,0,0,2,0,product,Chrome,0
56395,7897,3,258.1858664024393,desktop,direct,2020-01-11,0,0,0,0,homepage,Chrome,1
56396,6120,10,339.8651197509206,desktop,social,2020-07-10,0,0,0,0,product,Safari,0
56397,127,4,16.132021466289608,mobile,direct,2022-10-08,0,0,0,0,product,Chrome,0
56398,5394,4,59.89682363112987,tablet,email,2019-03-09,0,0,4,0,checkout,Chrome,0
56399,9695,4,339.6721240251229,mobile,direct,2023-03-02,0,0,0,0,cart,Chrome,0
56400,2532,2,375.25219580595297,tablet,social,2021-08-25,0,0,0,0,cart,Edge,0
56401,5543,4,158.20059934687993,desktop,direct,2022-03-11,0,0,2,1,product,Safari,1
56402,7199,5,492.8576227179363,desktop,direct,2020-09-19,0,0,1,1,cart,Safari,1
56403,6168,2,269.3751012269684,desktop,organic,2023-01-20,0,0,1,1,cart,Edge,1
56404,690,7,506.9886667821824,tablet,email,2021-08-03,0,0,0,0,checkout,Chrome,1
56405,9707,4,511.3896916476096,mobile,organic,2023-03-27,0,0,2,1,product,Chrome,1
56406,6564,5,318.8432428644531,desktop,paid,2020-07-22,0,0,0,0,checkout,Firefox,1
56407,682,7,565.5505223850737,mobile,social,2024-01-02,0,0,3,1,cart,Chrome,0
56408,4760,5,233.17460189242175,mobile,social,2021-10-21,0,0,1,1,checkout,Chrome,0
56409,1039,6,133.06082068246448,desktop,email,2022-08-10,0,0,3,0,homepage,Chrome,1
56410,3752,5,164.32714407449296,desktop,paid,2020-10-10,0,0,2,1,homepage,Chrome,1
56411,8879,8,403.4216055412382,desktop,email,2021-06-23,0,0,2,0,homepage,Safari,1
56412,6375,8,248.47883737852763,tablet,email,2020-09-13,0,0,0,0,homepage,Edge,1
56413,2520,6,314.9143322846836,desktop,email,2019-05-28,0,0,0,0,checkout,Safari,0
56414,2285,3,188.6293125877805,desktop,email,2021-12-23,0,0,1,1,product,Edge,1
56415,7012,5,207.14500114744027,mobile,organic,2022-09-27,0,0,4,0,checkout,Firefox,1
56416,6343,8,456.1616800625897,desktop,email,2023-10-03,0,0,0,0,checkout,Chrome,0
56417,8593,5,345.92568181128075,tablet,direct,2019-04-10,0,0,0,0,product,Safari,0
56418,3958,1,193.0961767328898,desktop,email,2024-01-29,0,1,2,0,product,Chrome,1
56419,9260,5,263.111605827848,,organic,2024-07-05,0,0,1,0,product,Edge,0
56420,1316,7,249.0797845864249,desktop,social,2020-12-09,0,0,3,1,product,Chrome,1
56421,8805,9,380.6035990852452,tablet,email,2019-10-06,0,1,0,0,homepage,Chrome,1
56422,4824,8,261.8519768200161,mobile,paid,2024-10-26,0,0,0,0,cart,Chrome,1
56423,7884,6,261.2594663065224,desktop,email,2021-01-06,1,0,2,1,product,Chrome,0
56424,1323,3,208.67199857272792,desktop,email,2023-12-17,0,0,1,0,checkout,Safari,1
56425,6779,5,172.9608583618082,mobile,direct,2023-06-25,1,1,2,1,product,Chrome,0
56426,6507,6,378.1065837174022,desktop,email,2022-03-07,1,0,1,1,product,Chrome,0
56427,73,1,309.4595423623825,tablet,organic,2021-04-07,0,1,0,0,homepage,Chrome,1
56428,6306,3,537.7665513177534,mobile,email,2022-12-31,0,0,0,0,cart,Safari,1
56429,3808,2,207.96263973798523,desktop,social,2021-10-16,0,0,1,1,checkout,Firefox,1
56430,8876,5,331.3559570629551,desktop,social,2022-09-22,0,0,2,0,cart,Safari,1
56431,7257,6,269.19047957505927,mobile,email,2021-07-08,0,0,1,0,checkout,Chrome,1
56432,9623,6,382.35781377841687,tablet,organic,2024-08-04,0,0,0,0,product,Chrome,1
56433,4545,7,245.51182844038956,desktop,email,2024-04-05,1,0,1,1,cart,Chrome,0
56434,5490,1,151.51456405831107,tablet,social,2020-08-04,0,1,1,1,checkout,Safari,1
56435,7340,6,217.4260526248129,desktop,paid,2022-07-14,1,1,0,0,checkout,Safari,0
56436,3811,5,321.8842669346131,mobile,organic,2023-06-09,0,0,2,1,cart,Safari,1
56437,9701,3,446.2795529394526,mobile,direct,2023-12-12,0,0,1,1,checkout,Safari,0
56438,4024,5,224.72556720336885,tablet,direct,2020-06-26,0,0,0,0,product,Safari,1
56439,6797,7,418.0660251817629,tablet,organic,2023-09-17,0,0,1,0,product,Edge,0
56440,9153,6,362.5172983686882,desktop,email,2021-12-28,0,0,0,0,homepage,Chrome,1
56441,7417,4,484.1375706675992,desktop,paid,2024-08-15,0,0,2,1,homepage,Chrome,0
56442,9076,7,250.7774926456961,tablet,direct,2022-04-11,0,1,2,0,cart,Chrome,0
56443,4604,1,251.1802859431008,mobile,email,2022-12-06,0,1,5,1,cart,Chrome,1
56444,2956,8,197.6284627721319,desktop,email,2023-12-15,0,0,1,1,checkout,Edge,1
56445,7103,6,360.3261077960032,mobile,paid,2024-12-12,0,1,1,0,product,Chrome,1
56446,2342,5,332.5974867733466,mobile,social,2024-04-08,0,0,2,1,homepage,Chrome,1
56447,7577,3,311.920307966037,tablet,email,2024-10-28,0,0,1,0,product,Chrome,1
56448,3056,3,266.5327851677404,tablet,direct,2021-11-17,0,1,1,1,product,Chrome,0
56449,9146,3,609.8448877312608,desktop,paid,2023-09-16,0,0,1,1,homepage,Firefox,0
56450,8450,4,405.753347893659,tablet,organic,2020-10-28,0,0,2,1,homepage,Chrome,0
56451,7101,4,177.31239455320065,desktop,social,2020-02-28,0,0,4,1,cart,Chrome,0
56452,6003,1,397.52339555453904,tablet,organic,2020-04-12,0,1,0,0,homepage,Chrome,0
56453,1583,2,223.22958410886545,mobile,organic,2022-03-17,0,0,0,0,product,Chrome,1
56454,7122,4,508.3534307583494,mobile,paid,2021-12-26,0,1,1,1,product,Chrome,1
56455,8389,2,470.23211557532136,desktop,direct,2019-03-23,0,0,0,0,checkout,Safari,1
56456,6954,2,298.59091108745395,tablet,paid,2023-02-04,0,0,2,0,homepage,Chrome,0
56457,7510,5,138.06384588226683,mobile,paid,2022-11-25,1,0,1,1,cart,Firefox,0
56458,6575,1,201.6078271074863,desktop,social,2022-07-29,0,1,1,1,homepage,Safari,0
56459,3790,7,134.43485440209002,mobile,social,2019-04-20,0,0,2,0,checkout,Firefox,1
56460,8133,5,346.9733893115258,desktop,paid,2020-07-14,0,1,1,1,homepage,Safari,1
56461,7322,3,538.5346480683493,mobile,paid,2024-06-18,0,0,0,0,product,Chrome,1
56462,864,5,427.223906514432,tablet,paid,2022-11-14,0,0,1,0,homepage,Chrome,1
56463,6868,9,238.9547638619199,tablet,social,2019-01-13,0,0,3,0,cart,Firefox,1
56464,866,6,429.8896310894608,tablet,social,2023-07-16,0,0,0,0,homepage,Chrome,0
56465,8476,7,484.07697888614894,mobile,paid,2019-01-02,0,0,0,0,homepage,Safari,1
56466,466,6,422.4763897825388,desktop,social,2020-01-07,0,0,2,1,cart,Chrome,1
56467,223,1,155.36971745162552,tablet,social,2024-05-25,0,1,1,1,checkout,Chrome,1
56468,6663,7,385.1020747963395,desktop,social,2019-06-21,0,0,1,0,homepage,Chrome,0
56469,746,3,309.23354744550704,tablet,email,2021-06-05,0,0,0,0,cart,Safari,0
56470,7526,2,334.6950212460289,mobile,social,2021-11-11,1,0,2,1,homepage,Safari,1
56471,2751,5,340.6531927461076,mobile,organic,2023-09-04,0,0,1,1,checkout,Chrome,1
56472,8130,3,383.7305863988782,desktop,organic,2023-03-27,1,1,1,0,product,Safari,1
56473,361,6,85.4269928405642,mobile,organic,2024-02-19,0,0,1,1,homepage,Chrome,0
56474,8612,5,396.6869428178524,desktop,paid,2019-12-03,1,0,2,0,checkout,Edge,1
56475,8955,5,101.89505009484404,tablet,paid,2023-07-31,0,0,3,0,product,Edge,1
56476,7992,7,205.58299117138367,mobile,social,2023-09-04,0,0,0,0,cart,Safari,1
56477,5511,13,207.2690955022924,desktop,email,2021-06-11,0,0,4,1,cart,Safari,0
56478,4497,4,331.6834920318798,tablet,direct,2021-12-22,0,0,1,1,checkout,Safari,1
56479,2988,4,578.531368876381,mobile,direct,2021-11-16,0,1,2,0,cart,Firefox,0
56480,2057,4,220.6686845579046,tablet,organic,2023-04-03,0,1,3,1,homepage,Chrome,1
56481,3801,4,292.4220788708428,mobile,direct,2019-11-17,0,0,3,1,product,Chrome,0
56482,6797,7,422.2977632002113,desktop,email,2021-08-11,0,1,0,0,cart,Chrome,1
56483,2745,9,351.9910599515285,desktop,paid,2019-05-22,0,1,1,1,product,Safari,0
56484,7476,5,345.8466028084098,desktop,direct,2020-01-16,0,0,0,0,product,Firefox,1
56485,558,6,339.2003298294723,tablet,email,2019-07-20,0,1,1,1,product,Safari,1
56486,2973,6,397.3790203279921,desktop,direct,2019-01-01,0,0,0,0,product,Chrome,1
56487,4415,9,284.31045992249847,desktop,paid,2019-11-14,0,0,0,0,homepage,Safari,1
56488,3055,5,398.4711437270847,mobile,email,2021-10-28,0,0,2,1,homepage,Chrome,0
56489,5049,2,235.49932110909435,mobile,paid,2020-07-13,0,1,0,0,cart,Firefox,1
56490,9058,4,316.98687592636566,tablet,organic,2022-11-18,0,0,0,0,product,Firefox,1
56491,970,2,337.4791625710614,mobile,direct,2021-05-08,0,0,0,0,homepage,Safari,1
56492,9728,6,269.2267521904063,mobile,email,2021-02-12,0,0,1,1,homepage,Safari,0
56493,1513,6,186.49922066804177,tablet,email,2020-05-04,1,0,0,0,cart,Chrome,0
56494,818,6,290.3716877304912,mobile,social,2021-08-02,0,0,1,1,product,Edge,0
56495,8402,6,178.10880859734192,mobile,organic,2024-07-22,0,1,2,0,homepage,Safari,1
56496,5499,4,403.3317053081372,desktop,direct,2023-12-21,1,0,2,1,checkout,Safari,1
56497,5748,7,271.67018532542204,tablet,paid,2020-05-01,1,1,1,1,cart,Chrome,0
56498,9831,2,597.5488484527524,mobile,email,2022-10-25,1,0,1,1,homepage,Chrome,1
56499,4487,5,488.1269168817462,tablet,organic,2023-10-21,1,0,2,0,cart,Safari,0
56500,1319,3,442.7818337480889,mobile,social,2022-03-23,0,0,2,0,checkout,Chrome,0
56501,6807,7,254.58097689547847,tablet,social,2021-05-19,0,0,2,1,product,Chrome,0
56502,5311,3,193.45696654715857,tablet,paid,2021-05-22,1,0,1,1,homepage,Chrome,1
56503,7993,3,109.11214072868232,desktop,direct,2023-11-22,0,0,1,1,checkout,Chrome,1
56504,182,4,360.7314889480701,mobile,direct,2023-07-06,0,0,2,1,cart,Firefox,0
56505,2582,6,217.2117729061299,desktop,organic,2019-06-25,0,0,0,0,homepage,Chrome,1
56506,2437,4,283.95026345631896,desktop,social,2021-05-10,0,1,1,1,cart,Chrome,0
56507,1377,3,237.34696801185223,tablet,email,2020-06-03,0,1,0,0,cart,Edge,1
56508,2435,4,165.83878711036473,tablet,social,2022-10-29,0,0,2,0,homepage,Edge,1
56509,1832,5,319.431395489193,desktop,organic,2023-12-24,0,0,0,0,cart,Chrome,0
56510,6765,7,282.5252460273568,mobile,email,2021-02-11,0,0,1,1,cart,Safari,0
56511,4666,7,262.9818643598446,mobile,email,2024-12-28,0,0,1,0,cart,Chrome,1
56512,1833,3,428.6918189775773,mobile,email,2019-10-28,0,0,1,0,cart,Chrome,0
56513,1788,5,316.2759130035693,desktop,social,2024-05-16,0,0,3,1,checkout,Chrome,0
56514,4371,2,250.6333382270432,desktop,social,2020-07-16,0,0,1,1,cart,Chrome,1
56515,344,5,457.765413990994,tablet,organic,2022-02-05,0,0,2,0,product,Safari,1
56516,421,5,369.268120804341,mobile,direct,2024-09-05,1,0,1,1,homepage,Chrome,1
56517,7202,1,211.21508793652416,desktop,email,2020-06-09,0,1,3,1,checkout,Firefox,0
56518,3732,6,469.16736165541136,tablet,paid,2021-02-28,0,0,0,0,product,Edge,1
56519,8260,5,293.14257772436866,mobile,social,2023-06-30,0,0,1,1,homepage,Firefox,1
56520,4463,10,288.0491415252658,tablet,paid,2021-12-19,0,0,2,1,homepage,Firefox,1
56521,9339,6,210.9907915920932,tablet,direct,2020-11-14,0,1,4,1,product,Edge,1
56522,5144,6,292.6240471094308,tablet,paid,2022-11-25,0,0,3,0,product,Safari,0
56523,5415,5,259.8409170481378,desktop,social,2022-01-27,0,0,4,1,cart,Edge,0
56524,3410,6,265.4155047304765,mobile,paid,2023-09-06,0,0,0,0,homepage,Chrome,0
56525,532,4,388.9296088932397,tablet,social,2021-01-02,0,0,1,0,product,Chrome,1
56526,293,3,382.46466433610726,tablet,paid,2024-06-08,1,0,1,0,homepage,Firefox,0
56527,5511,4,314.1942160082422,tablet,social,2022-10-03,0,0,1,1,cart,Chrome,1
56528,6978,7,249.0124664367221,desktop,email,2022-05-28,0,0,1,0,cart,Chrome,0
56529,6124,8,195.00759059494905,tablet,paid,2019-07-10,0,0,1,1,checkout,Chrome,1
56530,5424,9,697.2493012246408,tablet,organic,2023-03-02,0,1,0,0,product,Firefox,1
56531,500,3,371.1598853057071,mobile,organic,2022-08-04,0,0,0,0,product,Firefox,1
56532,6987,4,247.08645914497487,mobile,email,2023-02-12,1,0,1,1,product,Chrome,1
56533,7315,6,243.0540657835552,desktop,email,2023-12-31,0,0,1,0,homepage,Chrome,1
56534,3924,2,436.3072355870417,desktop,organic,2022-01-12,0,0,0,0,checkout,Chrome,1
56535,3942,7,154.5200368907211,tablet,email,2019-11-18,0,1,1,0,cart,Firefox,1
56536,4811,2,247.3557841230729,tablet,social,2024-10-01,0,0,1,1,cart,Safari,1
56537,3274,7,180.2485432072852,mobile,social,2022-11-11,0,0,2,1,homepage,Firefox,1
56538,1580,4,243.97096424334643,desktop,organic,2020-06-15,0,0,3,0,checkout,Chrome,1
56539,6095,5,189.22343076611384,tablet,social,2021-08-28,0,0,1,1,homepage,Firefox,1
56540,6979,6,400.9586478044575,desktop,email,2024-06-22,0,0,2,1,product,Chrome,1
56541,42,9,357.76103619282804,tablet,paid,2023-10-13,0,0,0,0,checkout,Chrome,1
56542,4218,5,394.1714744171205,tablet,email,2023-05-31,0,0,1,1,checkout,Chrome,0
56543,2687,6,455.87733717028095,mobile,email,2019-11-19,0,0,2,1,product,Edge,0
56544,9894,3,188.08494832348836,mobile,email,2023-05-28,0,0,0,0,cart,Chrome,1
56545,2101,6,193.73326789730507,mobile,email,2024-09-30,0,0,1,0,product,Chrome,1
56546,6094,8,232.91229108713185,tablet,social,2023-07-29,0,0,1,0,checkout,Edge,0
56547,9507,4,190.4760759274307,mobile,email,2022-02-07,0,0,0,0,homepage,Safari,1
56548,3122,1,395.7873741998674,tablet,social,2021-06-23,0,1,1,1,product,Chrome,1
56549,8769,4,597.2071230235176,tablet,email,2024-04-27,1,0,5,1,cart,Chrome,1
56550,2880,1,234.32152856187588,desktop,email,2024-08-16,0,1,0,0,product,Safari,0
56551,856,4,443.5082423707573,tablet,direct,2021-10-01,1,0,1,0,checkout,Safari,0
56552,1066,8,405.9393349919658,tablet,paid,2019-11-13,0,0,0,0,product,Chrome,1
56553,9623,9,178.57715809370026,mobile,social,2020-04-07,1,1,1,1,product,Chrome,1
56554,9744,2,238.96203880904287,tablet,direct,2022-06-09,0,0,1,1,product,Chrome,1
56555,9917,2,289.74272110751303,tablet,paid,2024-11-23,1,0,2,0,cart,Edge,1
56556,3791,4,228.2393075166168,mobile,organic,2023-10-08,0,0,1,1,checkout,Chrome,0
56557,2436,9,263.5144377531568,desktop,paid,2021-12-21,0,0,0,0,cart,Firefox,1
56558,4166,3,293.3602632054576,desktop,email,2021-10-24,1,0,6,0,homepage,Firefox,1
56559,8528,8,329.1315639186494,mobile,email,2021-05-21,0,0,0,0,checkout,Edge,1
56560,9147,6,187.60488808560396,desktop,email,2020-07-01,0,0,0,0,homepage,Safari,1
56561,8669,4,244.4636145373465,mobile,paid,2023-01-18,0,1,0,0,cart,Chrome,0
56562,7199,3,138.4722990485253,mobile,email,2019-03-12,0,0,1,1,product,Chrome,0
56563,4151,7,273.2735257350059,mobile,direct,2020-06-01,0,1,2,1,product,Chrome,1
56564,6692,9,24.47804232084902,mobile,email,2024-04-05,0,0,3,1,cart,Firefox,0
56565,5412,6,247.5239196711213,tablet,organic,2022-08-03,0,0,0,0,cart,Safari,1
56566,1842,5,379.4197566057079,tablet,organic,2024-08-20,0,0,4,1,product,Chrome,0
56567,3656,2,113.67161794826048,mobile,direct,2023-01-26,0,0,2,1,checkout,Chrome,0
56568,3417,9,220.91340989903588,tablet,paid,2023-01-12,0,0,2,0,product,Chrome,0
56569,3464,9,321.22700725274973,desktop,paid,2020-08-26,1,0,0,0,cart,Edge,1
56570,6753,3,365.04580565116,mobile,paid,2024-07-16,0,0,1,0,checkout,Chrome,1
56571,2661,2,183.3004140526833,desktop,organic,2022-05-21,0,0,1,1,product,Chrome,0
56572,6903,6,333.00278689545377,desktop,paid,2021-07-18,1,0,3,0,product,Edge,0
56573,5217,3,291.0510371604773,tablet,direct,2021-01-14,0,0,2,1,checkout,Chrome,1
56574,9287,8,263.40530391982884,tablet,email,2023-12-10,1,0,0,0,checkout,Chrome,1
56575,5820,8,353.5110845181102,desktop,email,2020-09-12,0,0,1,1,cart,Safari,1
56576,4117,3,67.49671975125142,mobile,email,2020-09-22,0,1,3,1,cart,Firefox,0
56577,9025,4,478.1213069951315,desktop,direct,2021-03-16,1,0,2,1,product,Chrome,1
56578,2908,4,338.6473138204689,mobile,direct,2020-03-25,0,0,3,0,checkout,Chrome,0
56579,7131,4,253.0810520431196,mobile,organic,2023-08-13,0,0,2,1,homepage,Chrome,1
56580,7861,6,338.7077180844326,mobile,email,2020-11-03,0,1,1,1,product,Chrome,1
56581,6678,3,331.86722200641515,mobile,email,2022-06-08,1,0,1,1,product,Chrome,1
56582,9322,2,463.43247488472,desktop,email,2024-11-29,0,0,0,0,product,Chrome,0
56583,6155,2,158.4295296689246,tablet,email,2019-01-09,0,0,2,1,product,Chrome,1
56584,9151,5,241.85320546196365,mobile,organic,2020-03-26,0,0,3,1,product,Firefox,1
56585,859,9,240.82905342808067,desktop,email,2022-03-06,0,0,2,1,product,Edge,1
56586,738,8,342.9934968034156,tablet,email,2019-10-10,0,0,0,0,cart,Chrome,1
56587,1654,5,325.3117225125061,mobile,email,2023-11-26,0,0,2,1,cart,Safari,0
56588,6876,8,418.6286986837211,desktop,direct,2019-07-28,0,0,0,0,cart,Chrome,1
56589,3458,1,414.7884522926466,mobile,organic,2023-08-17,0,1,1,1,cart,Chrome,1
56590,9490,6,235.32296376036072,desktop,paid,2021-09-02,0,0,1,1,cart,Chrome,0
56591,1963,8,47.71768017952431,tablet,organic,2022-02-27,0,0,0,0,cart,Safari,1
56592,7035,8,206.0210894011971,desktop,social,2022-04-12,0,0,2,0,homepage,Chrome,1
56593,1046,4,214.187772528004,mobile,email,2019-12-04,0,0,3,1,homepage,Chrome,0
56594,4669,9,307.7946616263524,tablet,organic,2022-10-23,0,0,1,1,homepage,Chrome,1
56595,7443,6,216.48229859136896,tablet,direct,2024-12-16,0,0,0,0,cart,Safari,0
56596,6635,6,586.6689223262902,tablet,organic,2024-02-11,1,0,2,0,cart,Safari,1
56597,5220,7,302.4143193973718,mobile,social,2023-08-22,0,0,3,1,cart,Chrome,0
56598,1491,11,272.3967621907925,mobile,direct,2020-09-13,0,0,2,1,cart,Chrome,1
56599,1196,3,189.6168855028906,tablet,organic,2022-03-20,0,0,3,1,homepage,Chrome,0
56600,4195,5,446.2276649149942,desktop,email,2020-04-10,0,0,2,0,cart,Chrome,0
56601,9446,8,66.97653157945385,tablet,paid,2019-09-06,0,1,1,1,cart,Safari,0
56602,4069,6,213.74357675288215,tablet,paid,2022-06-28,0,1,1,0,checkout,Chrome,1
56603,6724,4,298.77705901847867,mobile,paid,2020-05-21,0,0,1,1,checkout,Chrome,0
56604,6170,6,309.9558098775456,tablet,paid,2020-10-14,0,0,1,0,checkout,Edge,0
56605,1718,12,238.72333581594543,desktop,paid,2023-04-23,0,0,0,0,cart,Chrome,1
56606,4953,4,86.3058167426093,mobile,organic,2023-04-15,0,0,1,0,cart,Chrome,1
56607,3263,8,528.9265884247112,mobile,email,2024-05-26,0,0,2,0,checkout,Chrome,1
56608,2170,6,355.5746070287205,mobile,email,2021-01-11,0,1,1,0,homepage,Safari,1
56609,6194,7,297.55513549687987,tablet,direct,2020-03-20,0,0,0,0,homepage,Edge,1
56610,3726,5,71.02407151909728,mobile,paid,2019-07-16,0,0,0,0,cart,Firefox,1
56611,3058,9,349.92368528001936,mobile,paid,2020-07-18,0,0,1,1,cart,Firefox,1
56612,7443,6,368.49539701140594,mobile,social,2020-06-26,0,0,1,1,homepage,Chrome,1
56613,7716,10,218.9820570003059,desktop,email,2022-01-02,1,0,4,1,cart,Chrome,1
56614,6400,3,380.2180864548314,tablet,organic,2023-06-30,0,0,1,1,homepage,Chrome,1
56615,392,5,342.995154404308,mobile,direct,2022-12-20,0,0,0,0,product,Safari,0
56616,852,8,482.34051051854607,mobile,organic,2024-07-10,0,1,1,0,cart,Safari,1
56617,6980,4,494.466269432987,tablet,organic,2021-08-08,0,0,1,1,homepage,Chrome,0
56618,4682,4,155.94577284033394,mobile,email,2021-12-16,0,0,2,0,product,Firefox,0
56619,2960,4,446.82572255701103,mobile,email,2020-02-16,1,0,1,1,checkout,Chrome,1
56620,9841,3,313.4998101632404,mobile,email,2019-09-23,0,0,1,1,homepage,Safari,0
56621,2704,9,295.5057884642108,mobile,email,2022-11-02,0,0,1,1,product,Firefox,1
56622,474,2,287.44788345068514,desktop,organic,2020-02-04,0,0,0,0,checkout,Chrome,1
56623,5956,4,30.038574869165583,mobile,direct,2023-05-17,0,0,2,1,homepage,Firefox,1
56624,5318,3,98.69923828286105,desktop,direct,2023-01-08,0,0,1,1,product,Chrome,1
56625,3644,4,268.05211305797167,mobile,email,2023-04-24,0,0,1,1,homepage,Firefox,0
56626,1368,4,422.2192625670665,tablet,direct,2019-03-11,0,0,2,0,product,Edge,1
56627,7801,4,298.8149905481326,desktop,organic,2024-07-23,0,0,2,1,checkout,Edge,1
56628,1911,4,332.5005808337433,mobile,paid,2024-04-08,1,0,2,1,cart,Safari,1
56629,9785,6,247.98325201715943,tablet,social,2022-07-16,0,0,1,0,cart,Chrome,1
56630,4094,1,269.2438890437785,desktop,organic,2023-09-18,0,1,0,0,product,Safari,0
56631,5018,3,268.7000016253624,desktop,organic,2019-10-01,0,0,3,0,homepage,Safari,1
56632,1396,7,297.144297817656,desktop,direct,2019-08-08,0,0,1,1,checkout,Safari,0
56633,6481,3,289.55326102448413,tablet,direct,2020-09-17,0,0,0,0,homepage,Chrome,0
56634,5303,6,557.226686748416,desktop,social,2023-06-20,0,1,0,0,cart,Edge,1
56635,539,6,374.9783072304724,desktop,direct,2023-03-05,0,0,0,0,homepage,Edge,0
56636,7673,2,302.14974003558507,tablet,paid,2019-06-23,0,0,0,0,checkout,Chrome,0
56637,9610,5,304.6588074005471,tablet,paid,2020-09-17,0,0,2,1,product,Chrome,0
56638,4210,3,337.11031661349705,mobile,direct,2022-07-05,0,1,1,0,cart,Safari,1
56639,4292,6,60.2733336255918,desktop,direct,2022-08-14,0,0,0,0,product,Chrome,1
56640,1724,4,366.0079130476359,tablet,organic,2019-09-15,0,0,0,0,homepage,Safari,1
56641,2124,4,56.34420935800014,tablet,email,2020-04-29,0,0,0,0,homepage,Chrome,1
56642,43,2,238.5786454968399,mobile,social,2020-06-03,0,0,0,0,homepage,Chrome,1
56643,8316,4,304.0959453623453,desktop,paid,2024-10-13,0,0,1,1,homepage,Chrome,1
56644,2240,5,259.337352307641,mobile,social,2020-09-03,0,0,0,0,homepage,Firefox,0
56645,409,2,202.48398064456964,mobile,email,2023-10-10,0,0,1,0,checkout,Chrome,0
56646,2016,4,38.78829248620493,mobile,paid,2019-11-16,0,0,0,0,product,Firefox,0
56647,9854,5,366.4675697877942,tablet,direct,2024-05-07,0,0,0,0,product,Firefox,0
56648,750,7,315.5754480148575,mobile,organic,2021-10-26,0,1,1,1,homepage,Chrome,1
56649,9458,3,169.78905337950795,mobile,organic,2020-01-07,0,0,3,1,checkout,Firefox,1
56650,6102,8,340.40324704090307,tablet,direct,2019-11-04,1,0,2,0,cart,Chrome,0
56651,6762,9,26.282248553680887,mobile,direct,2019-03-22,0,0,2,0,cart,Edge,1
56652,649,1,424.8316349364666,desktop,social,2022-09-24,0,1,1,1,homepage,Chrome,1
56653,3527,5,332.8460014213597,desktop,direct,2020-02-09,0,0,3,1,homepage,Chrome,0
56654,2327,6,379.7739923451382,desktop,direct,2023-07-31,0,0,0,0,homepage,Firefox,1
56655,5099,5,293.7675562273007,tablet,organic,2024-06-23,0,0,1,0,homepage,Edge,1
56656,5103,2,171.38573427231336,tablet,organic,2022-05-06,0,0,0,0,cart,Chrome,0
56657,9735,7,130.28445397227534,tablet,social,2022-11-18,1,0,1,1,checkout,Firefox,1
56658,4226,8,131.2040097970165,tablet,email,2020-09-01,1,0,2,1,homepage,Chrome,0
56659,2331,4,376.4897533935006,desktop,paid,2023-11-11,0,0,1,0,homepage,Firefox,0
56660,2189,1,261.09833315894133,desktop,social,2024-08-19,0,1,2,1,cart,Edge,0
56661,1517,3,193.33024874843733,mobile,direct,2019-03-21,0,0,1,0,checkout,Chrome,1
56662,3343,4,266.5620073257838,tablet,paid,2023-12-12,1,0,0,0,homepage,Chrome,0
56663,2860,6,238.6299595108389,desktop,email,2021-03-11,0,1,2,1,checkout,Safari,1
56664,4853,3,364.3134115250677,tablet,direct,2024-04-13,0,0,1,1,checkout,Chrome,1
56665,1001,4,391.13944110265294,desktop,direct,2020-08-07,0,0,4,1,cart,Firefox,1
